 x,y,z,phi_inf,phi_d,phi_s,phi,Phi,v_inf_x,v_inf_y,v_inf_z,v_d_x,v_d_y,v_d_z,v_s_x,v_s_y,v_s_z,v_x,v_y,v_z,V_x,V_y,V_z,V
 0.4267716000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4267716000000E+03,-0.8801469122681E-01, 0.9324924302107E-02,-0.7868976692470E-01, 0.4266929102331E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.1782699053921E-01, 0.0000000000000E+00, 0.3067288466482E-01, 0.2890162021447E-02, 0.0000000000000E+00, 0.5028891595995E-02, 0.2071715256065E-01, 0.0000000000000E+00, 0.3570177626081E-01, 0.1020717152561E+01, 0.0000000000000E+00, 0.3570177626081E-01, 0.1021341334892E+01
 0.4269518000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4269518000000E+03,-0.8866486558692E-01, 0.9837181874722E-02,-0.7882768371220E-01, 0.4268729723163E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.2583375536870E-01, 0.0000000000000E+00,-0.4495111326353E-01, 0.2857212630283E-02, 0.0000000000000E+00, 0.4972975258866E-02,-0.2297654273842E-01, 0.0000000000000E+00,-0.3997813800466E-01, 0.9770234572616E+00, 0.0000000000000E+00,-0.3997813800466E-01, 0.9778410338893E+00
 0.4271320000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4271320000000E+03,-0.9190658076280E-01, 0.1036277476993E-01,-0.8154380599287E-01, 0.4270504561940E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1185721372859E-01, 0.0000000000000E+00,-0.2075068414408E-01, 0.2899563285820E-02, 0.0000000000000E+00, 0.5047502666511E-02,-0.8957650442768E-02, 0.0000000000000E+00,-0.1570318147757E-01, 0.9910423495572E+00, 0.0000000000000E+00,-0.1570318147757E-01, 0.9911667511193E+00
 0.4273122000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4273122000000E+03,-0.9341775703498E-01, 0.1089840278813E-01,-0.8251935424684E-01, 0.4272296806458E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.3006583241844E-02, 0.0000000000000E+00,-0.5424491902106E-02, 0.3035940506049E-02, 0.0000000000000E+00, 0.5284879158403E-02, 0.2935726420470E-04, 0.0000000000000E+00,-0.1396127437028E-03, 0.1000029357264E+01, 0.0000000000000E+00,-0.1396127437028E-03, 0.1000029367010E+01
 0.4274923000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4274923000000E+03,-0.9455464159149E-01, 0.1144844525270E-01,-0.8310619633878E-01, 0.4274091938037E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.9394786499841E-02, 0.0000000000000E+00,-0.1649177995384E-01, 0.3039798826319E-02, 0.0000000000000E+00, 0.5292773997781E-02,-0.6354987673522E-02, 0.0000000000000E+00,-0.1119900595606E-01, 0.9936450123265E+00, 0.0000000000000E+00,-0.1119900595606E-01, 0.9937081202525E+00
 0.4276725000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4276725000000E+03,-0.9695238893254E-01, 0.1201509144155E-01,-0.8493729749099E-01, 0.4275875627025E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1280915013121E-01, 0.0000000000000E+00,-0.2241112505882E-01, 0.3230333960201E-02, 0.0000000000000E+00, 0.5624024394040E-02,-0.9578816171007E-02, 0.0000000000000E+00,-0.1678710066478E-01, 0.9904211838290E+00, 0.0000000000000E+00,-0.1678710066478E-01, 0.9905634397281E+00
 0.4278527000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4278527000000E+03,-0.9872262695756E-01, 0.1260154714232E-01,-0.8612107981523E-01, 0.4277665789202E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.7606303799059E-02, 0.0000000000000E+00,-0.1340367948011E-01, 0.3317599615804E-02, 0.0000000000000E+00, 0.5776466780458E-02,-0.4288704183255E-02, 0.0000000000000E+00,-0.7627212699652E-02, 0.9957112958167E+00, 0.0000000000000E+00,-0.7627212699652E-02, 0.9957405078587E+00
 0.4280329000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4280329000000E+03,-0.9956803820133E-01, 0.1319799218157E-01,-0.8637004601976E-01, 0.4279465299540E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.4383823575425E-02, 0.0000000000000E+00, 0.7361437655534E-02, 0.3418219695223E-02, 0.0000000000000E+00, 0.5952042749561E-02, 0.7802043270648E-02, 0.0000000000000E+00, 0.1331348040509E-01, 0.1007802043271E+01, 0.0000000000000E+00, 0.1331348040509E-01, 0.1007889977716E+01
 0.4282131000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4282131000000E+03,-0.1006168126304E+00, 0.1382095422631E-01,-0.8679585840410E-01, 0.4281263041416E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.9010976332376E-02, 0.0000000000000E+00,-0.1584128794562E-01, 0.3466985819849E-02, 0.0000000000000E+00, 0.6037918709949E-02,-0.5543990512526E-02, 0.0000000000000E+00,-0.9803369235671E-02, 0.9944560094875E+00, 0.0000000000000E+00,-0.9803369235671E-02, 0.9945043292284E+00
 0.4283932000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4283932000000E+03,-0.9921288705933E-01, 0.1445306695730E-01,-0.8475982010203E-01, 0.4283084401799E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.8075111341079E-02, 0.0000000000000E+00, 0.1375606822285E-01, 0.3568553681988E-02, 0.0000000000000E+00, 0.6215204220836E-02, 0.1164366502307E-01, 0.0000000000000E+00, 0.1997127244369E-01, 0.1011643665023E+01, 0.0000000000000E+00, 0.1997127244369E-01, 0.1011840776360E+01
 0.4285734000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4285734000000E+03,-0.9840594231361E-01, 0.1510240872875E-01,-0.8330353358486E-01, 0.4284900964664E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.3609295759031E-02, 0.0000000000000E+00, 0.6023152382338E-02, 0.3630995659332E-02, 0.0000000000000E+00, 0.6324791703685E-02, 0.7240291418363E-02, 0.0000000000000E+00, 0.1234794408602E-01, 0.1007240291418E+01, 0.0000000000000E+00, 0.1234794408602E-01, 0.1007315976434E+01
 0.4287536000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4287536000000E+03,-0.9935798667544E-01, 0.1576808523382E-01,-0.8358990144162E-01, 0.4286700100986E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.2556198130722E-01, 0.0000000000000E+00,-0.4450525142622E-01, 0.3693084671264E-02, 0.0000000000000E+00, 0.6433789359201E-02,-0.2186889663596E-01, 0.0000000000000E+00,-0.3807146206702E-01, 0.9781311033640E+00, 0.0000000000000E+00,-0.3807146206702E-01, 0.9788717441995E+00
 0.4289338000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4289338000000E+03,-0.1015681087919E+00, 0.1646487577537E-01,-0.8510323301651E-01, 0.4288486967670E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.6390034320140E-02, 0.0000000000000E+00,-0.1130371783823E-01, 0.3889368932409E-02, 0.0000000000000E+00, 0.6775293137141E-02,-0.2500665387731E-02, 0.0000000000000E+00,-0.4528424701088E-02, 0.9974993346123E+00, 0.0000000000000E+00,-0.4528424701088E-02, 0.9975096135788E+00
 0.4291140000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4291140000000E+03,-0.1004998487911E+00, 0.1717644636337E-01,-0.8332340242774E-01, 0.4290306765976E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.7317435963848E-02, 0.0000000000000E+00, 0.1244055193841E-01, 0.3983927578471E-02, 0.0000000000000E+00, 0.6940629316873E-02, 0.1130136354232E-01, 0.0000000000000E+00, 0.1938118125529E-01, 0.1011301363542E+01, 0.0000000000000E+00, 0.1938118125529E-01, 0.1011487062740E+01
 0.4292941000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4292941000000E+03,-0.9553235834251E-01, 0.1793080739769E-01,-0.7760155094482E-01, 0.4292164984491E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.4704719420370E-01, 0.0000000000000E+00, 0.8126597052661E-01, 0.4296031861957E-02, 0.0000000000000E+00, 0.7482870411421E-02, 0.5134322606566E-01, 0.0000000000000E+00, 0.8874884093803E-01, 0.1051343226066E+01, 0.0000000000000E+00, 0.8874884093803E-01, 0.1055082430790E+01
 0.4294743000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4294743000000E+03,-0.8585717828395E-01, 0.1871484672181E-01,-0.6714233156214E-01, 0.4294071576684E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.4660214941406E-01, 0.0000000000000E+00, 0.8051811639342E-01, 0.4329084007916E-02, 0.0000000000000E+00, 0.7541862574359E-02, 0.5093123342198E-01, 0.0000000000000E+00, 0.8805997896778E-01, 0.1050931233422E+01, 0.0000000000000E+00, 0.8805997896778E-01, 0.1054614155641E+01
 0.4296545000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4296545000000E+03,-0.7314193983999E-01, 0.1950072712290E-01,-0.5364121271708E-01, 0.4296008587873E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.9089792321661E-01, 0.0000000000000E+00, 0.1572674366007E+00, 0.4410893895985E-02, 0.0000000000000E+00, 0.7685278430952E-02, 0.9530881711260E-01, 0.0000000000000E+00, 0.1649527150316E+00, 0.1095308817113E+01, 0.0000000000000E+00, 0.1649527150316E+00, 0.1107660057527E+01
 0.4298347000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4298347000000E+03,-0.5958846512951E-01, 0.2021887693023E-01,-0.3936958819927E-01, 0.4297953304118E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.6036357587676E-01, 0.0000000000000E+00, 0.1043852077168E+00, 0.3725342567805E-02, 0.0000000000000E+00, 0.6499444526875E-02, 0.6408891844457E-01, 0.0000000000000E+00, 0.1108846522437E+00, 0.1064088918445E+01, 0.0000000000000E+00, 0.1108846522437E+00, 0.1069850752423E+01
 0.4300149000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4300149000000E+03,-0.5031417375606E-01, 0.2085039778381E-01,-0.2946377597225E-01, 0.4299854362240E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.1999973479295E-01, 0.0000000000000E+00, 0.3446077573764E-01, 0.3205163254376E-02, 0.0000000000000E+00, 0.5599812743317E-02, 0.2320489804733E-01, 0.0000000000000E+00, 0.4006058848096E-01, 0.1023204898047E+01, 0.0000000000000E+00, 0.4006058848096E-01, 0.1023988825201E+01
 0.4301950000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4301950000000E+03,-0.4209035802978E-01, 0.2140076842409E-01,-0.2068958960569E-01, 0.4301743104104E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.2279972810848E-01, 0.0000000000000E+00, 0.3928408385636E-01, 0.2758822501188E-02, 0.0000000000000E+00, 0.4827919891783E-02, 0.2555855060967E-01, 0.0000000000000E+00, 0.4411200374814E-01, 0.1025558550610E+01, 0.0000000000000E+00, 0.4411200374814E-01, 0.1026506799589E+01
 0.4303752000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4303752000000E+03,-0.3420487349807E-01, 0.2188395617577E-01,-0.1232091732230E-01, 0.4303628790827E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1412792330386E-01, 0.0000000000000E+00,-0.2469741672110E-01, 0.3078307832007E-02, 0.0000000000000E+00, 0.5382266919098E-02,-0.1104961547186E-01, 0.0000000000000E+00,-0.1931514980200E-01, 0.9889503845281E+00, 0.0000000000000E+00,-0.1931514980200E-01, 0.9891389882470E+00
 0.4305554000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4305554000000E+03,-0.2842511165411E-01, 0.2238327857758E-01,-0.6041833076524E-02, 0.4305493581669E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.5964037290017E-02, 0.0000000000000E+00, 0.1009064787952E-01, 0.2526133258482E-02, 0.0000000000000E+00, 0.4426958830555E-02, 0.8490170548499E-02, 0.0000000000000E+00, 0.1451760671008E-01, 0.1008490170548E+01, 0.0000000000000E+00, 0.1451760671008E-01, 0.1008594658422E+01
 0.4307356000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4307356000000E+03,-0.2264672309255E-01, 0.2277480736488E-01, 0.1280842723361E-03, 0.4307357280843E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.5936042099072E-02, 0.0000000000000E+00, 0.1002022792534E-01, 0.1984743460395E-02, 0.0000000000000E+00, 0.3490034205727E-02, 0.7920785559467E-02, 0.0000000000000E+00, 0.1351026213106E-01, 0.1007920785559E+01, 0.0000000000000E+00, 0.1351026213106E-01, 0.1008011327886E+01
 0.4309158000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4309158000000E+03,-0.1821411664590E-01, 0.2311742966102E-01, 0.4903313015116E-02, 0.4309207033130E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.9459913861528E-03, 0.0000000000000E+00, 0.1363330854692E-02, 0.1744744742147E-02, 0.0000000000000E+00, 0.3075049152608E-02, 0.2690736128299E-02, 0.0000000000000E+00, 0.4438380007300E-02, 0.1002690736128E+01, 0.0000000000000E+00, 0.4438380007300E-02, 0.1002700559257E+01
 0.4310959000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4310959000000E+03,-0.1303911414372E-01, 0.2338964801243E-01, 0.1035053386871E-01, 0.4311062505339E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.8672632360130E-03, 0.0000000000000E+00, 0.1206353698178E-02, 0.1287526219471E-02, 0.0000000000000E+00, 0.2283607060854E-02, 0.2154789455484E-02, 0.0000000000000E+00, 0.3489960759032E-02, 0.1002154789455E+01, 0.0000000000000E+00, 0.3489960759032E-02, 0.1002160866256E+01
 0.4312761000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4312761000000E+03,-0.7726405555603E-02, 0.2356783456202E-01, 0.1584142900641E-01, 0.4312919414290E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.8064385125546E-02, 0.0000000000000E+00,-0.1427414342615E-01, 0.9731958353437E-03, 0.0000000000000E+00, 0.1739527638024E-02,-0.7091189290202E-02, 0.0000000000000E+00,-0.1253461578812E-01, 0.9929088107098E+00, 0.0000000000000E+00,-0.1253461578812E-01, 0.9929879269045E+00
 0.4314563000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4314563000000E+03,-0.3326758996702E-02, 0.2371765468080E-01, 0.2039089568410E-01, 0.4314766908957E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1545617067865E-02, 0.0000000000000E+00,-0.3000709843846E-02, 0.8756556910572E-03, 0.0000000000000E+00, 0.1570718497643E-02,-0.6699613768074E-03, 0.0000000000000E+00,-0.1429991346203E-02, 0.9993300386232E+00, 0.0000000000000E+00,-0.1429991346203E-02, 0.9993310617457E+00
 0.4316365000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4316365000000E+03,-0.1106494142514E-02, 0.2380620629234E-01, 0.2269971214983E-01, 0.4316591997121E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1752192462724E-01, 0.0000000000000E+00,-0.3069797225797E-01, 0.5160155250518E-03, 0.0000000000000E+00, 0.9480326212940E-03,-0.1700590910219E-01, 0.0000000000000E+00,-0.2974993963668E-01, 0.9829940908978E+00, 0.0000000000000E+00,-0.2974993963668E-01, 0.9834441731224E+00
 0.4318167000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4318167000000E+03, 0.1448706314227E-03, 0.2392969332531E-01, 0.2407456395673E-01, 0.4318407745640E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1310685662532E-01, 0.0000000000000E+00,-0.2304038146427E-01, 0.8701667438150E-03, 0.0000000000000E+00, 0.1561467374269E-02,-0.1223668988150E-01, 0.0000000000000E+00,-0.2147891409000E-01, 0.9877633101185E+00, 0.0000000000000E+00,-0.2147891409000E-01, 0.9879968120226E+00
 0.4319968000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4319968000000E+03, 0.2999910027685E-02, 0.2402816455091E-01, 0.2702807457859E-01, 0.4320238280746E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.9230026500455E-02, 0.0000000000000E+00,-0.1633279919388E-01, 0.3343673840720E-03, 0.0000000000000E+00, 0.6336999998487E-03,-0.8895659116383E-02, 0.0000000000000E+00,-0.1569909919403E-01, 0.9911043408836E+00, 0.0000000000000E+00,-0.1569909919403E-01, 0.9912286700020E+00
 0.4321770000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4321770000000E+03, 0.5953426230969E-02, 0.2411317285999E-01, 0.3006659909096E-01, 0.4322070665991E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1240917995394E-01, 0.0000000000000E+00,-0.2183313083716E-01, 0.9479880089345E-03, 0.0000000000000E+00, 0.1696436773097E-02,-0.1146119194500E-01, 0.0000000000000E+00,-0.2013669406406E-01, 0.9885388080550E+00, 0.0000000000000E+00,-0.2013669406406E-01, 0.9887438806277E+00
 0.4323572000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4323572000000E+03, 0.8968891312098E-02, 0.2422541252252E-01, 0.3319430383462E-01, 0.4323903943038E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.6677657911687E-02, 0.0000000000000E+00,-0.1190730997895E-01, 0.5068293909473E-03, 0.0000000000000E+00, 0.9326885270740E-03,-0.6170828520740E-02, 0.0000000000000E+00,-0.1097462145187E-01, 0.9938291714793E+00, 0.0000000000000E+00,-0.1097462145187E-01, 0.9938897647119E+00
 0.4325374000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4325374000000E+03, 0.1274135288289E-01, 0.2430823810567E-01, 0.3704959098855E-01, 0.4325744495910E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1072928461942E-01, 0.0000000000000E+00,-0.1891617191191E-01, 0.1014003224132E-02, 0.0000000000000E+00, 0.1810991181224E-02,-0.9715281395290E-02, 0.0000000000000E+00,-0.1710518073069E-01, 0.9902847186047E+00, 0.0000000000000E+00,-0.1710518073069E-01, 0.9904324364185E+00
 0.4327176000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4327176000000E+03, 0.1604674109260E-01, 0.2440352226097E-01, 0.4045026335357E-01, 0.4327580502634E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.9038911573463E-02, 0.0000000000000E+00,-0.1597556515513E-01, 0.4605320100948E-03, 0.0000000000000E+00, 0.8527671966830E-03,-0.8578379563369E-02, 0.0000000000000E+00,-0.1512279795844E-01, 0.9914216204366E+00, 0.0000000000000E+00,-0.1512279795844E-01, 0.9915369526585E+00
 0.4328977000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4328977000000E+03, 0.1893547671223E-01, 0.2448666725940E-01, 0.4342214397163E-01, 0.4329411221440E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.7262798018917E-02, 0.0000000000000E+00,-0.1289400511876E-01, 0.5794601370341E-03, 0.0000000000000E+00, 0.1058810403282E-02,-0.6683337881883E-02, 0.0000000000000E+00,-0.1183519471548E-01, 0.9933166621181E+00, 0.0000000000000E+00,-0.1183519471548E-01, 0.9933871667560E+00
 0.4330779000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4330779000000E+03, 0.2401239068176E-01, 0.2455995051751E-01, 0.4857234119927E-01, 0.4331264723412E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.9242574765196E-02, 0.0000000000000E+00,-0.1632027353527E-01, 0.1887402181030E-03, 0.0000000000000E+00, 0.3822581686485E-03,-0.9053834547093E-02, 0.0000000000000E+00,-0.1593801536662E-01, 0.9909461654529E+00, 0.0000000000000E+00,-0.1593801536662E-01, 0.9910743277674E+00
 0.4332581000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4332581000000E+03, 0.2783772561229E-01, 0.2458188576281E-01, 0.5241961137511E-01, 0.4333105196114E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.8345841010074E-02, 0.0000000000000E+00,-0.1476519388233E-01, 0.2968211661550E-03, 0.0000000000000E+00, 0.5694045971962E-03,-0.8049019843919E-02, 0.0000000000000E+00,-0.1419578928513E-01, 0.9919509801561E+00, 0.0000000000000E+00,-0.1419578928513E-01, 0.9920525527743E+00
 0.4334383000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4334383000000E+03, 0.3759599544156E-01, 0.2458504618691E-01, 0.6218104162847E-01, 0.4335004810416E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.7781411818690E-02, 0.0000000000000E+00,-0.1376707948497E-01,-0.2486454414439E-03, 0.0000000000000E+00,-0.3751751514504E-03,-0.8030057260133E-02, 0.0000000000000E+00,-0.1414225463643E-01, 0.9919699427399E+00, 0.0000000000000E+00,-0.1414225463643E-01, 0.9920707488206E+00
 0.4336185000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4336185000000E+03, 0.3996557989505E-01, 0.2450315218095E-01, 0.6446873207600E-01, 0.4336829687321E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.6982553135641E-02, 0.0000000000000E+00,-0.1236775080310E-01,-0.3763907547308E-03, 0.0000000000000E+00,-0.5966454343946E-03,-0.7358943890371E-02, 0.0000000000000E+00,-0.1296439623749E-01, 0.9926410561096E+00, 0.0000000000000E+00,-0.1296439623749E-01, 0.9927257132986E+00
 0.4337987000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4337987000000E+03, 0.3925416772426E-01, 0.2443337450856E-01, 0.6368754223282E-01, 0.4338623875422E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.6004161066629E-02, 0.0000000000000E+00,-0.1065745267557E-01,-0.4194320583918E-03, 0.0000000000000E+00,-0.6714208873085E-03,-0.6423593125021E-02, 0.0000000000000E+00,-0.1132887356288E-01, 0.9935764068750E+00, 0.0000000000000E+00,-0.1132887356288E-01, 0.9936409913418E+00
 0.4339788000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4339788000000E+03, 0.3904232007914E-01, 0.2435839544583E-01, 0.6340071552497E-01, 0.4340422007155E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.7091591609726E-02, 0.0000000000000E+00,-0.1252699073770E-01,-0.3590984438841E-03, 0.0000000000000E+00,-0.5671462442880E-03,-0.7450690053610E-02, 0.0000000000000E+00,-0.1309413698199E-01, 0.9925493099464E+00, 0.0000000000000E+00,-0.1309413698199E-01, 0.9926356779294E+00
 0.4341590000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4341590000000E+03, 0.3834767558256E-01, 0.2429997425414E-01, 0.6264764983669E-01, 0.4342216476498E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.5717773927386E-02, 0.0000000000000E+00,-0.1013499154764E-01,-0.3407341353087E-03, 0.0000000000000E+00,-0.5355388024715E-03,-0.6058508062694E-02, 0.0000000000000E+00,-0.1067053035011E-01, 0.9939414919373E+00, 0.0000000000000E+00,-0.1067053035011E-01, 0.9939987674100E+00
 0.4343392000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4343392000000E+03, 0.3951850510302E-01, 0.2422119347309E-01, 0.6373969857611E-01, 0.4344029396986E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.4445966972820E-02, 0.0000000000000E+00,-0.7918953131104E-02,-0.4972007475075E-03, 0.0000000000000E+00,-0.8067629412379E-03,-0.4943167720327E-02, 0.0000000000000E+00,-0.8725716072341E-02, 0.9950568322797E+00, 0.0000000000000E+00,-0.8725716072341E-02, 0.9950950897213E+00
 0.4345194000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4345194000000E+03, 0.4234024876150E-01, 0.2412560134041E-01, 0.6646585010191E-01, 0.4345858658501E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00, 0.9880090404354E-03, 0.0000000000000E+00, 0.1508444562769E-02,-0.3810322830313E-03, 0.0000000000000E+00,-0.6057967440046E-03, 0.6069767574041E-03, 0.0000000000000E+00, 0.9026478187639E-03, 0.1000606976757E+01, 0.0000000000000E+00, 0.9026478187639E-03, 0.1000607383897E+01
 0.4346996000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4346996000000E+03, 0.4459611332597E-01, 0.2404131328867E-01, 0.6863742661464E-01, 0.4347682374266E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.1714892093084E-02, 0.0000000000000E+00,-0.3157772380042E-02,-0.4520865063867E-03, 0.0000000000000E+00,-0.7290534561178E-03,-0.2166978599471E-02, 0.0000000000000E+00,-0.3886825836160E-02, 0.9978330214005E+00, 0.0000000000000E+00,-0.3886825836160E-02, 0.9978405914836E+00
 0.4348797000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4348797000000E+03, 0.4645210412884E-01, 0.2393954678718E-01, 0.7039165091603E-01, 0.4349500916509E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.2557413815715E-02, 0.0000000000000E+00,-0.4601512544788E-02,-0.6793205169287E-03, 0.0000000000000E+00,-0.1122839365845E-02,-0.3236734332643E-02, 0.0000000000000E+00,-0.5724351910632E-02, 0.9967632656674E+00, 0.0000000000000E+00,-0.5724351910632E-02, 0.9967797028374E+00
 0.4350599000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4350599000000E+03, 0.4767626481293E-01, 0.2382029630894E-01, 0.7149656112187E-01, 0.4351313965611E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.5347895585218E-02, 0.0000000000000E+00,-0.9420643382184E-02,-0.5256080875425E-03, 0.0000000000000E+00,-0.8568489915828E-03,-0.5873503672761E-02, 0.0000000000000E+00,-0.1027749237377E-01, 0.9941264963272E+00, 0.0000000000000E+00,-0.1027749237377E-01, 0.9941796203651E+00
 0.4352401000000E+03, 0.0000000000000E+00,-0.2160000000000E+03, 0.4352401000000E+03, 0.4878923603303E-01, 0.2372908901691E-01, 0.7251832504994E-01, 0.4353126183250E+03, 0.1000000000000E+01, 0.0000000000000E+00, 0.0000000000000E+00,-0.3667264204858E-02, 0.0000000000000E+00,-0.6495556011166E-02,-0.4991229145118E-03, 0.0000000000000E+00,-0.8111338577444E-03,-0.4166387119370E-02, 0.0000000000000E+00,-0.7306689868911E-02, 0.9958336128806E+00, 0.0000000000000E+00,-0.7306689868911E-02, 0.9958604180605E+00
